ruta,vattendist,namn,strandtyp,kusttyp,urvalsklass,provyta,pyid,exponering,transektlen,transektriktning,easting,northing,longitud,latitud
6974,SE3,Skatfjärden,klippa/häll,skär,01_klippstränder,15,20266974015,,7.2,107,716495.7677,6609304.7766,18.8327050991752,59.5658088690064
6974,SE3,Skatfjärden,klippa/häll,öar,10_vasstrand,33,20266974033,,7,45,716535.3795,6609864.2427,18.8339753585009,59.5708010447834
6974,SE3,Skatfjärden,block/grus,öar,02_block/grus,42,20266974042,,2.5,42,716474.1022,6609939.3656,18.8329698454183,59.5715058487291
6976,SE3,Svartlögafjärden,klippa/häll,öar,01_klippstränder,22,20266976022,,2.9,202,717426.9441,6610376.7526,18.8502452986852,59.574930376033
6976,SE3,Svartlögafjärden,block/grus,öar,02_block/grus,51,20266976051,,3.8,250,717553.2621,6610797.5826,18.8529079333628,59.5786351219134
6978,SE3,Svartlögafjärden,strandäng/våtmark,öar,14_strandäng,54,20266978054,,25.6,27,728090.4521,6610161.2192,19.0383130747074,59.5673200085556
6978,SE3,Svartlögafjärden,block/grus,öar,02_block/grus,81,20266978081,,6.5,278,727288.2864,6610643.5889,19.0246682435669,59.57207756139
6978,SE3,Svartlögafjärden,klippa/häll,öar,01_klippstränder,86,20266978086,,9.6,29,727150.5219,6610741.6809,19.0223408059983,59.5730310881322
6980,SE3,Svartlögafjärden,block/grus,öar,02_block/grus,2,20266980002,,4,296,718821.2429,6612019.9628,18.8765662572845,59.5889250964811
6980,SE3,Svartlögafjärden,klippa/häll,öar,08_havsklippa,10,20266980010,,4.9,106,718967.5394,6612302.0726,18.8794426052668,59.5913759639905
6980,SE3,Svartlögafjärden,klippa/häll,öar,01_klippstränder,12,20266980012,,2.5,104,719006.0334,6612399.2792,18.8802232594133,59.5922266886866
6980,SE3,Svartlögafjärden,sand,öar,03_sand,14,20266980014,,2.6,273,718817.7223,6612528.0872,18.8770287864213,59.5934793622843
6980,SE3,Svartlögafjärden,strandäng/våtmark,öar,04_strandäng/våtmark,17,20266980017,,4.2,237,718831.8501,6612654.976,18.8774095083399,59.5946087933261
6989,SE3,Yxlaområdet,block/grus,fastland,10_vasstrand,5,20266989005,,4.2,206,711487.5193,6615166.4611,18.750116866769,59.6208952934115
6989,SE3,Yxlaområdet,konstruerad,öar,05_konstruerad,8,20266989008,,2.5,88,711709.6516,6615259.2596,18.7541388286043,59.6216142052631
6989,SE3,Yxlaområdet,block/grus,öar,02_block/grus,11,20266989011,,5.2,148,711803.1492,6615338.8662,18.7558723790182,59.6222800839684
6989,SE3,Yxlaområdet,klippa/häll,öar,01_klippstränder,19,20266989019,,3,105,711818.4349,6615477.2947,18.7562814505365,59.6235127128086
6989,SE3,Yxlaområdet,strandäng/våtmark,öar,04_strandäng/våtmark,20,20266989020,,7.6,86,711831.6084,6615527.4191,18.7565647040599,59.6239551652368
6989,SE3,Yxlaområdet,strandäng/våtmark,öar,15_strandängsbete,29,20266989029,,20.7,105,712090.709,6615845.4331,18.7614670971036,59.6266731147403
6991,SE3,Svartlögafjärden,strandäng/våtmark,öar,14_strandäng,4,20266991004,,25.9,234,723824.8663,6615939.8617,18.9691091237018,59.6213910996566
6992,SE3,Yxlaområdet,sand,fastland,03_sand,4,20266992004,,9.4,300,709412.4708,6616118.2519,18.7143551789749,59.6304704665582
6992,SE3,Yxlaområdet,block/grus,fastland,02_block/grus,13,20266992013,,2.6,192,709851.5615,6616745.3921,18.7227471905205,59.6358695402333
6992,SE3,Yxlaområdet,klippa/häll,fastland,01_klippstränder,15,20266992015,,2.3,188,709826.0953,6616754.3218,18.7223054016237,59.6359623680231
6992,SE3,Yxlaområdet,strandäng/våtmark,fastland,04_strandäng/våtmark,24,20266992024,,3.5,109,710017.5217,6616918.0463,18.7258557483208,59.6373331336744
6992,SE3,Yxlaområdet,strandäng/våtmark,öar,14_strandäng,28,20266992028,,11.6,57,709269.8787,6616950.4318,18.7126565711514,59.6379991041739
6993,SE3,Yxlaområdet,klippa/häll,fastland,01_klippstränder,1,20266993001,,1.7,247,710633.6945,6616063.4812,18.7359080821989,59.6293649641565
6993,SE3,Yxlaområdet,block/grus,fastland,02_block/grus,3,20266993003,,4,310,710736.9504,6616285.7681,18.7379566370479,59.6313046642148
6993,SE3,Yxlaområdet,sand,fastland,03_sand,4,20266993004,,6.3,317,710822.0786,6616529.1792,18.7397057482797,59.6334427767863
6993,SE3,Yxlaområdet,strandäng/våtmark,fastland,04_strandäng/våtmark,5,20266993005,,5.2,305,710895.0685,6616633.6006,18.7411015269644,59.6343415662355
6993,SE3,Yxlaområdet,block/grus,fastland,10_vasstrand,6,20266993006,,4.7,308,710979.0668,6616732.4454,18.7426866115321,59.6351848028663
6995,SE3,Yxlaområdet,block/grus,öar,10_vasstrand,1,20266995001,,2.9,350,715336.2464,6616526.2874,18.8195734668862,59.6311113637366
6995,SE3,Yxlaområdet,klippa/häll,öar,08_havsklippa,7,20266995007,,1.5,134,715303.9603,6616860.7176,18.8193430661974,59.6341244588972
6995,SE3,Yxlaområdet,klippa/häll,öar,01_klippstränder,8,20266995008,,1.6,160,715315.0485,6616867.4724,18.8195461395929,59.6341792579454
6995,SE3,Yxlaområdet,block/grus,öar,02_block/grus,12,20266995012,,2.7,36,715489.9085,6616974.0557,18.8227487386368,59.6350439353701
6996,SE3,Yxlaområdet,sand,öar,03_sand,1,20266996001,,5.7,59,712970.0262,6616998.5526,18.7781848917546,59.6365575236855
6996,SE3,Yxlaområdet,strandäng/våtmark,öar,04_strandäng/våtmark,2,20266996002,,2.2,107,712970.4411,6617022.0001,18.7782158757569,59.6367674070085
6996,SE3,Yxlaområdet,block/grus,öar,02_block/grus,14,20266996014,,6.9,94,712292.9469,6617447.5937,18.7666548185918,59.6409262284585
6996,SE3,Yxlaområdet,klippa/häll,öar,01_klippstränder,16,20266996016,,2.7,188,712350.9701,6617606.9261,18.7678419633031,59.6423243616978
6996,SE3,Yxlaområdet,strandäng/våtmark,öar,14_strandäng,24,20266996024,,21.6,61,712407.9695,6617806.1425,18.7690512170054,59.6440803779044
6997,SE3,Yxlaområdet,klippa/häll,öar,10_vasstrand,8,20266997008,,1.2,226,714814.9147,6617157.7989,18.8109921901671,59.6370383849773
6997,SE3,Yxlaområdet,klippa/häll,öar,01_klippstränder,15,20266997015,,2,88,714402.954,6617269.9809,18.8038162968428,59.6382554817916
6997,SE3,Yxlaområdet,strandäng/våtmark,öar,04_strandäng/våtmark,18,20266997018,,4.8,329,714161.9876,6617311.5169,18.7995942635962,59.6387514368766
6997,SE3,Yxlaområdet,klippa/häll,öar,01_klippstränder,27,20266997027,,1.3,289,714231.9782,6617461.7792,18.8009852733876,59.6400618441115
6997,SE3,Yxlaområdet,block/grus,öar,02_block/grus,30,20266997030,,1.2,239,714618.9147,6617484.8248,18.8078562567704,59.6400694039766
6997,SE3,Yxlaområdet,konstruerad,öar,05_konstruerad,32,20266997032,,NA,NA,715081.392,6617510.1899,18.816066413373,59.6400584376588
6997,SE3,Yxlaområdet,klippa/häll,öar,08_havsklippa,41,20266997041,,1.9,93,714570.1306,6617831.4929,18.8073452224581,59.6432006258584
6997,SE3,Yxlaområdet,klippa/häll,öar,01_klippstränder,44,20266997044,,3.3,216,714968.7749,6617937.5817,18.8145086036922,59.6439458654777
6999,SE3,Svartlögafjärden,klippa/häll,skär,09_skär,2,20266999002,,13.4,231,730445.0035,6617460.5838,19.0878202588733,59.6314099990985
7003,SE3,Gräsköfjärden,konstruerad,öar,05_konstruerad,7,20267003007,,3.2,302,723075.9347,6619332.3614,18.9594480240489,59.6521831902449
7003,SE3,Blidösund,sand,öar,03_sand,9,20267003009,,4,103,722447.1471,6619439.2858,18.9484310586161,59.653477051123
7003,SE3,Blidösund,strandäng/våtmark,öar,04_strandäng/våtmark,11,20267003011,,11,175,722882.8806,6619536.9047,18.9562470270462,59.6541188143349
7003,SE3,Blidösund,block/grus,öar,02_block/grus,13,20267003013,,11.4,130,722451.3925,6619557.2576,18.9486305986949,59.6545316258204
7003,SE3,Blidösund,strandäng/våtmark,öar,10_vasstrand,14,20267003014,,10.5,173,722500.3567,6619567.6407,18.9495082893579,59.6545985094521
7003,SE3,Blidösund,strandäng/våtmark,öar,14_strandäng,18,20267003018,,15.5,276,722696.6158,6619604.0903,18.9530208403815,59.6548202363248
7004,SE3,Gräsköfjärden,strandäng/våtmark,öar,14_strandäng,1,20267004001,,12.3,48,726830.2554,6618987.5118,19.0255243577822,59.6470684570233
7004,SE3,Gräsköfjärden,block/grus,öar,02_block/grus,4,20267004004,,11.3,100,726796.2985,6619107.8891,19.0250528070186,59.6481652178417
7004,SE3,Gräsköfjärden,strandäng/våtmark,öar,04_strandäng/våtmark,6,20267004006,,9,149,727014.9715,6619212.0724,19.0290346030684,59.6489794463531
7004,SE3,Gräsköfjärden,konstruerad,öar,05_konstruerad,8,20267004008,,NA,NA,727056.5795,6619308.2918,19.0298744546893,59.6498186787303
7004,SE3,Gräsköfjärden,strandäng/våtmark,öar,10_vasstrand,11,20267004011,,5.3,226,727106.5665,6619518.0374,19.0309848215859,59.6516702541254
7005,SE3,Yxlaområdet,strandäng/våtmark,öar,15_strandängsbete,2,20267005002,,4.4,209,713066.0355,6620046.0711,18.7829609156415,59.6638148242926
7005,SE3,Yxlaområdet,strandäng/våtmark,öar,04_strandäng/våtmark,11,20267005011,,2.5,307,712385.4867,6620317.1319,18.771181447453,59.6665910388069
7005,SE3,Yxlaområdet,klippa/häll,öar,01_klippstränder,14,20267005014,,3.6,248,713114.6488,6620387.932,18.7841674713184,59.6668530843886
7005,SE3,Yxlaområdet,klippa/häll,öar,08_havsklippa,16,20267005016,,0.6,212,712402.7534,6620423.8588,18.7715948215146,59.6675385377397
7005,SE3,Yxlaområdet,block/grus,öar,02_block/grus,18,20267005018,,4.9,207,713030.431,6620452.5151,18.7827411264146,59.6674748287021
7017,SE3,Norrtäljeviken,strandäng/våtmark,fastland,14_strandäng,1,20267017001,,92.1,331,709101.6616,6630605.1084,18.7232568080304,59.7604400672083
7022,SE2,N Höga kustens kustvatten,klippa/häll,öar,01_klippstränder,3,20267022003,,36.7,287,684818.7665,6988038.7898,18.6470757702229,62.9749335956205
7022,SE2,N Höga kustens kustvatten,klippa/häll,öar,01_klippstränder,19,20267022019,,26.1,323,684331.2682,6988348.0164,18.6378238114848,62.9779510169024
7022,SE2,N Höga kustens kustvatten,block/grus,öar,02_block/grus,23,20267022023,,22.6,299,684445.5943,6988601.0702,18.6403569907071,62.9801596533625
7022,SE2,N Höga kustens kustvatten,sand,öar,03_sand,37,20267022037,,18.3,318,684530.9839,6988790.075,18.6422492622233,62.9818092428456
7024,SE2,Ullångersfjärden,block/grus,fastland,02_block/grus,8,20267024008,,13,177,669569.2688,6989806.8549,18.3486101655505,62.998212462176
7024,SE2,Ullångersfjärden,block/grus,fastland,07_landhöjningsskog,13,20267024013,,9.8,169,669969.2183,6989937.6762,18.3566268080101,62.9991975669823
7028,SE2,Ullångersfjärden,block/grus,fastland,02_block/grus,4,20267028004,,7.1,262,666584.7352,6991312.0391,18.2913097423452,63.0130815052872
7028,SE2,Ullångersfjärden,strandäng/våtmark,fastland,14_strandäng,13,20267028013,,28.5,314,666827.789,6991934.2561,18.2967321913256,63.0185451375135
7035,SE2,Ullångersfjärden,klippa/häll,öar,08_havsklippa,1,20267035001,,15.3,71,680806.0802,6994028.7981,18.5746425651824,63.0306098970641
7035,SE2,Mjältöfjärden sek namn,block/grus,öar,02_block/grus,8,20267035008,,5.7,163,680812.7191,6994641.7798,18.5754468582965,63.0360975355153
7035,SE2,Mjältöfjärden sek namn,klippa/häll,öar,01_klippstränder,11,20267035011,,15.6,125,680924.404,6994880.3616,18.577912516644,63.0381789552324
7038,SE2,Norrfjärden,block/grus,fastland,02_block/grus,1,20267038001,,3,49,671993.1598,6996778.4087,18.4036585700328,63.0595334446426
7038,SE2,Norrfjärden,block/grus,fastland,07_landhöjningsskog,7,20267038007,,3.5,1,671934.3984,6996800.4981,18.4025212851962,63.0597592608563
7038,SE2,Norrfjärden,konstruerad,fastland,05_konstruerad,10,20267038010,,2,7,671664.2208,6996852.5409,18.3972402054173,63.0603537348869
7039,SE2,Mjältöfjärden sek namn,klippa/häll,fastland,01_klippstränder,1,20267039001,,4.6,93,679376.274,6996036.5204,18.5486285650637,63.049305428084
7039,SE2,Mjältöfjärden sek namn,block/grus,fastland,02_block/grus,3,20267039003,,4.2,173,679452.4643,6996103.2421,18.5502052219568,63.0498653835283
7039,SE2,Mjältöfjärden sek namn,sand,öar,03_sand,8,20267039008,,15.5,347,679650.2581,6996400.8995,18.5544345987376,63.0524337396728
7039,SE2,Mjältöfjärden sek namn,block/grus,öar,07_landhöjningsskog,10,20267039010,,8.1,2,679458.6554,6996442.1505,18.5506974338081,63.0528982534599
7048,SE2,Nätrafjärden,block/grus,öar,02_block/grus,3,20267048003,,22.1,3,683281.3881,7002932.665,18.6334063544638,63.1091206687896
7048,SE2,Nätrafjärden,klippa/häll,öar,01_klippstränder,5,20267048005,,19,314,683531.1685,7002945.8942,18.6383609496413,63.1091123701562
7049,SE2,Näskefjärden,block/grus,fastland,07_landhöjningsskog,1,20267049001,,5.5,237,678558.4945,7002989.4405,18.540057399779,63.1119943381169
7049,SE2,Näskefjärden,klippa/häll,fastland,14_strandäng,5,20267049005,,21.3,181,678205.2453,7003013.199,18.5330957951049,63.1123815975473
7049,SE2,Näskefjärden,klippa/häll,fastland,01_klippstränder,6,20267049006,,7,107,678801.1794,7003023.1747,18.5448946682501,63.1121764945859
7052,SE2,Näskefjärden,block/grus,fastland,07_landhöjningsskog,6,20267052006,,4.3,81,678776.9044,7006707.3196,18.5484455692835,63.1451908152843
7052,SE2,Näskefjärden,block/grus,fastland,02_block/grus,8,20267052008,,7.8,98,678727.7416,7006956.7274,18.5477451955087,63.147449345042
7147,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,fastland,10_vasstrand,2,20267147002,,7.2,273,557976.8624,6225009.9323,15.9336307974846,56.1665602533221
7147,SE4,S v s Kalmarsunds kustvatten,konstruerad,fastland,15_strandängsbete,3,20267147003,,29,343,558088.2675,6225073.7332,15.9354384738289,56.1671198481355
7153,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,1,20267153001,,33.6,105,565519.1145,6235981.3948,16.057776332567,56.2641411862619
7153,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,3,20267153003,,19,108,565536.0963,6236005.1853,16.0580563412186,56.2643525542985
7153,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,7,20267153007,,12.2,70,565478.6433,6236119.1202,16.0571571838193,56.2653839577183
7153,SE4,S v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,14,20267153014,,41.3,275,565792.998,6236242.3234,16.062262146803,56.2664472549131
7153,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,16,20267153016,,47.3,71,565328.4089,6236324.7052,16.0547829154004,56.2672514205942
7153,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,19,20267153019,,39.1,348,565236.2677,6236430.3115,16.0533215679274,56.2682127501919
7153,SE4,S v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,21,20267153021,,23.5,289,565715.7265,6236464.5549,16.0610700557683,56.2684542603519
7153,SE4,S v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,22,20267153022,,30.1,238,565709.2142,6236564.9124,16.0609898790393,56.26935667378
7153,SE4,S v s Kalmarsunds kustvatten,konstruerad,öar,15_strandängsbete,24,20267153024,,78,241,565680.9697,6236717.0454,16.0605717233316,56.2707271929279
7153,SE4,S v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,33,20267153033,,10,359,565738.432,6236872.6444,16.0615381175447,56.2721169885796
7153,SE4,S v s Kalmarsunds kustvatten,block/grus,öar,02_block/grus,27,20267153027,,8.6,199,565715.2483,6236895.4058,16.0611694828687,56.272324663177
7153,SE4,S v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,26,20267153026,,15.9,182,565767.2852,6236901.8937,16.0620112265992,56.2723757399526
7154,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,4,20267154004,,95.8,355,565815.9389,6238075.8884,16.0630892742663,56.2829149830689
7154,SE4,S v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,10,20267154010,,48.6,321,565767.1194,6238133.2277,16.0623151546816,56.2834368276147
7154,SE4,M v s Kalmarsunds kustvatten,sand,öar,15_strandängsbete,15,20267154015,,39.9,151,565646.5398,6238219.4593,16.0603892884412,56.2842281365659
7154,SE4,M v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,21,20267154021,,27.2,237,566059.6714,6238308.0461,16.0670834719057,56.2849665918162
7154,SE4,M v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,25,20267154025,,59.4,178,565863.0236,6238326.6074,16.0639122051813,56.2851606558023
7154,SE4,M v s Kalmarsunds kustvatten,block/grus,skär,09_skär,31,20267154031,,3.1,20,565277.0336,6238558.9657,16.0545057445636,56.2873288840374
7154,SE4,M v s Kalmarsunds kustvatten,konstruerad,fastland,05_konstruerad,33,20267154033,,1.5,2,565149.1049,6238598.209,16.0524492236524,56.2876989850883
7154,SE4,M v s Kalmarsunds kustvatten,block/grus,skär,15_strandängsbete,35,20267154035,,8.9,323,565477.1431,6238613.8438,16.0577513686946,56.2877942881227
7154,SE4,M v s Kalmarsunds kustvatten,block/grus,skär,15_strandängsbete,36,20267154036,,9.1,72,565407.0301,6238624.811,16.0566216623835,56.2879024743863
7154,SE4,M v s Kalmarsunds kustvatten,block/grus,öar,15_strandängsbete,37,20267154037,,78.5,356,566013.9921,6238631.3117,16.0664265834145,56.2878768317732
7154,SE4,M v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,46,20267154046,,9.9,336,565629.5079,6238726.1266,16.0602401915756,56.2887818771964
7154,SE4,M v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,52,20267154052,,14.9,156,565608.0959,6238785.4694,16.059909100235,56.2893179131852
7154,SE4,M v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,54,20267154054,,31.7,46,565915.5918,6238831.972,16.0648873929398,56.289693034022
7154,SE4,M v s Kalmarsunds kustvatten,strandäng/våtmark,öar,15_strandängsbete,57,20267154057,,9.2,41,565837.8109,6238893.9745,16.0636465294454,56.2902607979818
7155,SE4,M v s Kalmarsunds kustvatten,sand,fastland,15_strandängsbete,5,20267155005,,6.7,341,566651.8304,6245927.6954,16.0785748121614,56.3533302603999
7159,SE4,Ö Gotlands s kustvatten,block/grus,fastland,02_block/grus,5,20267159005,,9.5,347,697413.2137,6313474.9796,18.2437003780164,56.9227827237307
7159,SE4,Ö Gotlands s kustvatten,block/grus,fastland,06_dyner,14,20267159014,,12.3,330,697895.2945,6313957.4077,18.251983715406,56.9269040943621
7161,SE4,Ö Gotlands s kustvatten,block/grus,fastland,06_dyner,2,20267161002,,14.3,299,704192.8532,6320515.7958,18.3605663291722,56.9829885582518
7161,SE4,Ö Gotlands s kustvatten,sand,fastland,14_strandäng,8,20267161008,,53.6,190,704485.3768,6320807.3288,18.3656073389263,56.985473768347
7161,SE4,Ö Gotlands s kustvatten,sand,fastland,14_strandäng,12,20267161012,,141.7,232,704215.5493,6320897.3578,18.3612477880171,56.9864004024651
7164,SE4,Ö Gotlands s kustvatten,sand,fastland,06_dyner,1,20267164001,,6.1,337,704665.52,6322011.0995,18.3695427930633,56.9961894423543
7165,SE4,V Gotlands s kustvatten,klippa/häll,fastland,15_strandängsbete,7,20267165007,,85.2,108,693905.8672,6323291.2228,18.1937052331477,57.0123112588161
7165,SE4,V Gotlands s kustvatten,block/grus,fastland,15_strandängsbete,8,20267165008,,38.7,148,693990.3092,6323379.951,18.1951618784354,57.0130716496018
7165,SE4,V Gotlands s kustvatten,strandäng/våtmark,fastland,15_strandängsbete,10,20267165010,,96.3,130,694002.1729,6323437.9917,18.1954016248847,57.0135872624547
7165,SE4,V Gotlands s kustvatten,strandäng/våtmark,fastland,15_strandängsbete,13,20267165013,,76.6,127,694122.0366,6323485.3612,18.197408899515,57.0139617801854
7165,SE4,V Gotlands s kustvatten,strandäng/våtmark,fastland,14_strandäng,14,20267165014,,16.4,71,694110.9594,6323581.4537,18.1973008001469,57.0148283351244
7165,SE4,V Gotlands s kustvatten,klippa/häll,fastland,01_klippstränder,16,20267165016,,6.8,180,694033.7318,6323681.947,18.1961083893811,57.0157621594787
7165,SE4,V Gotlands s kustvatten,klippa/häll,fastland,14_strandäng,17,20267165017,,17.4,151,694119.8538,6323708.1408,18.1975446587995,57.0159609133206
7165,SE4,V Gotlands s kustvatten,block/grus,fastland,14_strandäng,18,20267165018,,36.2,80,694070.1121,6323930.6559,18.1968981852239,57.017977662119
7165,SE4,V Gotlands s kustvatten,block/grus,fastland,02_block/grus,19,20267165019,,14.8,144,694108.2121,6323967.5653,18.197553135216,57.0182927068258
7166,SE4,Burgsviken,sand,fastland,06_dyner,1,20267166001,,16.2,144,695750.9427,6325407.5165,18.2256848782314,57.0305145344367
7169,SE4,Slesviken,sand,fastland,15_strandängsbete,3,20267169003,,148.3,286,703133.9195,6326929.0896,18.3483421240826,57.0409703183645
7170,SE4,Burgsviken,strandäng/våtmark,fastland,14_strandäng,1,20267170001,,35.7,234,699699.5673,6331010.8548,18.2950842462367,57.0790770833045
7170,SE4,Burgsviken,strandäng/våtmark,fastland,15_strandängsbete,5,20267170005,,46.4,81,699828.3138,6331187.4381,18.297345239604,57.080604948179
7171,SE4,Slesviken,sand,fastland,06_dyner,2,20267171002,,10.5,326,703896.7241,6332181.8981,18.3651557868624,57.0877406158932
7997,SE5,Ringhals,strandäng/våtmark,fastland,15_strandängsbete,1,20267997001,,70,30,326529,6349005,12.12452396,57.25114975
7997,SE5,Ringhals,klippa/häll,fastland,08_havsklippa,2,20267997002,,70,30,324497,6349172,12.09077561,57.25187679
7997,SE5,Ringhals,klippa/häll,fastland,01_klippstrand,3,20267997003,,70,30,324492,6349195,12.09067945,57.25207508
7997,SE5,Ringhals,klippa/häll,fastland,01_klippstrand,4,20267997004,,70,30,324483,6349213,12.09051028,57.25223578
7998,SE5,Haverdal,sand,fastland,06_dyner,1,20267998001,,75,45,357470,6288286,12.67115961,56.71682291
7998,SE5,Haverdal,sand,fastland,06_dyner,2,20267998002,,75,45,357487,6288267,12.67143900,56.71665508
7998,SE5,Haverdal,sand,fastland,06_dyner,3,20267998003,,75,45,357521,6288242,12.67200573,56.71643989
7998,SE5,Haverdal,sand,fastland,06_dyner,4,20267998004,,75,45,357551,6288221,12.67251882,56.71626143
7998,SE5,Haverdal,sand,fastland,06_dyner,5,20267998005,,75,45,357573,6288201,12.67287967,56.71608642
7998,SE5,Haverdal,sand,fastland,06_dyner,6,20267998006,,75,45,357589,6288181,12.67315763,56.71591215
7998,SE5,Haverdal,sand,fastland,02_block/grus,7,20267998007,,15,345,356554,6288970,12.655582303,56.72267633
7998,SE5,Haverdal,sand,fastland,02_block/grus,8,20267998008,,15,345,356187,6288810,12.64991864,56.72112717
7999,SE2,Holmsund,block/grus,fastland,02_block/grus,1,20267999001,,10,0,764940.477811189,7073957.24728665,20.3627539213025,63.6932340140659
7999,SE2,Holmsund,block/grus,fastland,02_block/grus,2,20267999002,,10,0,765011.138723788,7073944.26875168,20.36415466919,63.6930649132417
7999,SE2,Holmsund,block/grus,fastland,02_block/grus,3,20267999003,,10,0,765034.211674841,7073998.58632395,20.3647113014527,63.6935328918234
7999,SE2,Holmsund,block/grus,fastland,02_block/grus,4,20267999004,,10,0,764877.988568754,7073892.35461181,20.3613857844953,63.692701169013
7999,SE2,Holmsund,block/grus,fastland,02_block/grus,5,20267999005,,10,0,764784.735391583,7074094.72362001,20.3598508668532,63.6945794541854
7999,SE2,Holmsund,block/grus,fastland,02_block/grus,6,20267999006,,10,0,765182.270078979,7074163.15265309,20.3679715516078,63.6948919028117
7999,SE2,SLU Umeå,strandäng/våtmark,fastland,14_strandäng,7,20267999007,,10,90,761332.5,7087856.2,20.31344957,63.82012808

